Timestamp,WaveHeight,WindSpeed,AirPressure,SeaTemp
2026-04-15 00:00:00,1.5939644266324016,7.894085475420219,1013.7695044222302,12.132576253733482
2026-04-15 01:00:00,1.774428011255212,6.938570009128954,1008.5023853729944,12.243028094113667
2026-04-15 02:00:00,2.099379224366882,8.540405491482643,1009.1853205886978,12.052870892673658
2026-04-15 03:00:00,2.404515966306835,10.302490041767971,1014.1922649054543,11.765633321057983
2026-04-15 04:00:00,1.9258649150293503,7.325056522618363,1012.5401025672402,12.113270237817039
2026-04-15 05:00:00,1.6046990351849721,7.50928649546036,1011.4324993492214,11.911393948329314
2026-04-15 06:00:00,2.324153296055978,10.955900884558657,1011.7189157711161,11.944274348867383
2026-04-15 07:00:00,1.9708415698413129,9.675352563985113,1012.323182434563,12.17560246131365
2026-04-15 08:00:00,1.790741788011246,7.627322240899772,1009.8874188515776,12.314317794120424
2026-04-15 09:00:00,2.3165058262547955,9.624834459341951,1009.075006512458,12.07924650309135
2026-04-15 10:00:00,2.000996690077645,7.987063688962629,1011.2958588240584,12.14508921953132
2026-04-15 11:00:00,1.9681899662208722,8.152729759623202,1008.1474837054494,12.43209539228495
2026-04-15 12:00:00,2.122194755403169,9.592947012537776,1011.4030743149169,12.148132118407974
2026-04-15 13:00:00,1.644920377614676,5.876137120837843,1005.917029781665,12.628646413037139
2026-04-15 14:00:00,1.3873463751292552,6.3737888329679055,1012.539605061976,12.229739191295016
2026-04-15 15:00:00,2.3012607063955914,8.620820175598329,1010.9437771975436,11.772811282326893
2026-04-15 16:00:00,1.63927967360086,7.959568097211853,1010.2004234275578,12.283957766141818
2026-04-15 17:00:00,2.3724793772700985,10.493205382871555,1011.8177960328736,12.217845698193068
2026-04-15 18:00:00,2.1826676204285365,8.432931084166825,1013.3282818023229,12.407888058628584
2026-04-15 19:00:00,1.7844786714048098,7.659717461192271,1011.5070071984865,12.292896107737079
2026-04-15 20:00:00,3.0841742329480826,12.968963623440965,1004.178491335496,12.138889749217448
2026-04-15 21:00:00,2.3906291665987958,10.04754841918636,1005.3945848160649,11.930041121941464
2026-04-15 22:00:00,2.508919144469917,10.692650883058503,1006.8477309452722,12.141414591385164
2026-04-15 23:00:00,2.1742207068368655,8.117508804319998,1008.294796782344,12.021432211915723
2026-04-16 00:00:00,1.9440268630181672,9.806730527490206,1009.3471891266149,12.083747194809234
2026-04-16 01:00:00,2.872810654220613,11.084270944219147,1006.0659713132987,12.325881605600873
2026-04-16 02:00:00,1.9136868937077782,8.904069555067522,1008.1784871361136,12.550459259316087
2026-04-16 03:00:00,2.7558180912892225,11.736460606468137,1005.65843258893,12.303723427782824
2026-04-16 04:00:00,2.3677979949560775,10.056352764788048,1005.8576224833462,11.993921538300762
2026-04-16 05:00:00,2.7161500823660147,10.6825697654803,1003.7136225095816,12.330325914645716
2026-04-16 06:00:00,2.2523632593037677,10.187358885087225,1004.7705020591545,12.489037045930061
2026-04-16 07:00:00,3.58734844180064,14.659930921426353,1003.5522522822607,12.136057608557069
2026-04-16 08:00:00,3.054890664060136,11.349425551606627,1004.3493414971514,12.23951220605743
2026-04-16 09:00:00,2.0122752159384896,9.51013908448358,1009.2854820655281,12.27755267340562
2026-04-16 10:00:00,3.132780118450673,12.927235680471545,1004.1451316097817,12.125932647969291
2026-04-16 11:00:00,1.9587872954291758,9.274053580763999,1012.9718359882465,12.420863490516515
2026-04-16 12:00:00,2.8323679200028677,11.864681910726805,1007.5015268737391,12.275310620218928
2026-04-16 13:00:00,1.9930822510323811,7.970684703542269,1006.6128676575113,12.391697273957398
2026-04-16 14:00:00,2.200823043270721,9.108911469415762,1003.8927126787677,12.138580509923711
2026-04-16 15:00:00,2.832534470579461,11.847741256993665,1007.6825827084289,12.236873006848402
2026-04-16 16:00:00,3.341031662586437,12.80857565387468,1004.3913678261658,12.477124157095414
2026-04-16 17:00:00,2.762169872300979,11.765967993833922,1006.0396730051474,12.26636190700242
2026-04-16 18:00:00,2.6004507911390524,11.219769852633883,1012.044651511642,12.694599328938628
2026-04-16 19:00:00,2.4209357815380583,10.848695504018721,1005.3197573354529,12.277554648346882
2026-04-16 20:00:00,1.9346947362496993,8.684466359247379,1008.3542977625807,12.410691399051927
2026-04-16 21:00:00,2.5570811208901145,9.997666442133148,1003.6501819823407,12.560542366530301
2026-04-16 22:00:00,2.745634327003445,10.404363588004365,1005.2535179702933,12.098617913835868
2026-04-16 23:00:00,3.022667003354898,13.069111955088509,1009.7067662875747,12.038393208518304
2026-04-17 00:00:00,2.803215278506162,11.710351341938798,1003.657079144624,12.093684604952923
2026-04-17 01:00:00,1.8714123544787953,7.836809755438507,1009.7063495056005,12.659590508223907
2026-04-17 02:00:00,2.5207480695870377,11.505115506396326,1006.9013765151802,12.304956737032857
2026-04-17 03:00:00,2.6039410553947193,10.133290949433665,1003.6886689026007,12.935219697325747
2026-04-17 04:00:00,2.4274783881807864,9.506011984016098,1006.6447936272712,12.318978526080507
2026-04-17 05:00:00,2.6694250802693085,11.717056273797553,1007.4702220782103,12.476983180066895
2026-04-17 06:00:00,2.8340152634919886,12.357128526488358,1006.5745650127105,12.756736387934373
2026-04-17 07:00:00,3.0430330324857455,12.056846215055977,1001.0818394410145,12.857770993832126
2026-04-17 08:00:00,2.1795020326114583,8.743294926021711,1003.183086166885,12.877087627528361
2026-04-17 09:00:00,2.3651644794299163,9.565000367257536,1004.3818321090182,12.71469106800403
2026-04-17 10:00:00,2.887971450519941,10.580134365984678,1004.8204166741217,12.686057586905486
2026-04-17 11:00:00,2.7010865083379247,11.59693940054131,1006.5702194670237,12.607974018132795
2026-04-17 12:00:00,2.139751142286985,8.830611020346282,1005.480988840319,12.653360613313572
2026-04-17 13:00:00,2.2847232961309234,9.206430079996213,1001.7227166545326,12.395667184416437
2026-04-17 14:00:00,2.0080804374731187,7.392294720322167,1006.0420387100352,12.350476577019316
2026-04-17 15:00:00,1.7901132708095489,7.069469420400194,1006.654576788218,12.521649521298597
2026-04-17 16:00:00,2.4104900058186103,10.520273300170711,1006.5702304841009,12.496491517074443
2026-04-17 17:00:00,2.8381942943663945,11.330472421825295,1007.921388813586,12.44808276693159
2026-04-17 18:00:00,2.301777178784454,8.587856245390892,1007.3589281563123,12.686201644653918
2026-04-17 19:00:00,2.384478974976996,10.349086479137485,1006.4827196799691,12.746176755151131
2026-04-17 20:00:00,1.958399945933674,9.016246948241093,1005.2259160646333,12.58098436567235
2026-04-17 21:00:00,2.1199803757176703,7.024291411846171,1001.3213516649088,12.866991933131102
2026-04-17 22:00:00,2.0212898758624838,8.65416605295811,1006.6260301171287,12.351326612988698
2026-04-17 23:00:00,2.6533350395775024,10.588524572869005,1006.15518091377,12.549106590138267
2026-04-18 00:00:00,1.6239662015090037,7.57055316587149,1006.4045676783829,12.452643528264623
2026-04-18 01:00:00,2.7064935593843598,10.265277559206776,1002.6290206215497,12.230865580537401
2026-04-18 02:00:00,0.9914094215270827,2.5464774733752202,1003.219061264745,12.595797016525335
2026-04-18 03:00:00,2.1527031169120856,8.554088022907468,1008.6608566018022,12.596139176969267
2026-04-18 04:00:00,1.833067236826142,7.043863486750447,1006.0407377399575,12.93132936452819
2026-04-18 05:00:00,1.4686469115357914,6.161676623838311,1007.960321682541,12.762947639414902
2026-04-18 06:00:00,1.6898569285193505,6.678291292378416,1006.4495131233185,12.44008891079861
2026-04-18 07:00:00,1.203481271386067,2.7495750404752686,1006.5803634616306,13.023880785811997
2026-04-18 08:00:00,1.5232689832654864,5.747034768952795,1008.9839490587557,12.905399969473438
2026-04-18 09:00:00,1.853495995025903,6.601980472912045,1005.4853026043533,12.785738627088959
2026-04-18 10:00:00,2.3616956173279697,8.43792752335381,1007.1576938604767,12.632142958156336
2026-04-18 11:00:00,1.1805696296307553,4.665493958507244,1005.9083742582449,12.493667394957257
2026-04-18 12:00:00,1.5384156904112212,3.966186990188973,1006.1290723775126,12.619224061688685
2026-04-18 13:00:00,1.3576759685149473,4.344148018447213,1006.5980963096079,12.919519963091508
2026-04-18 14:00:00,1.5753830112125278,6.7239121534356165,1008.0864177839368,13.086786907695029
2026-04-18 15:00:00,1.339298208579848,5.500157451245191,1006.4984881090265,13.026612282134254
2026-04-18 16:00:00,1.0938346108323251,3.7906849145717785,1011.0031191089513,12.62828208225542
2026-04-18 17:00:00,1.699403954275728,5.507898148842302,1005.7995425886998,12.510211267838509
2026-04-18 18:00:00,1.3306304366211477,4.602713654485926,1007.745043736765,12.77038912714581
2026-04-18 19:00:00,1.8330948362604167,6.019957021855194,1007.2927512393601,12.396595400978438
2026-04-18 20:00:00,0.7309623779384865,2.8658502381949313,1012.1929348998807,12.822982424036331
2026-04-18 21:00:00,1.1129146110963715,3.397886418054205,1009.2537021883313,12.736888119594354
2026-04-18 22:00:00,0.8210270863198887,3.1452450496817557,1011.5320212620171,12.681255178492066
2026-04-18 23:00:00,0.9806011366748034,1.085540416103048,1005.431726586731,12.463569731637092
2026-04-19 00:00:00,1.3379577882910698,4.12740526983056,1010.0094446515866,12.893272194744549
2026-04-19 01:00:00,1.0602720362373288,3.9447213735564453,1011.7649099326028,12.69204773390269
2026-04-19 02:00:00,0.699166043941413,3.370578433623843,1009.9482258121259,12.572634101157755
2026-04-19 03:00:00,0.9611351334783201,2.8319858444137926,1012.6104130012448,12.240188368212008
2026-04-19 04:00:00,0.8414208230417183,0.6059459317344746,1008.8600429435405,12.817154886622053
2026-04-19 05:00:00,0.8806471246221372,2.302499058073349,1013.8853810887323,13.18511889606532
2026-04-19 06:00:00,0.9394555711682997,2.355661758223189,1016.3200415701053,13.1709247192645
2026-04-19 07:00:00,0.6724754218440758,1.4483271451233666,1009.8783563547166,12.755251453424055
2026-04-19 08:00:00,1.072720656339183,2.529120463282755,1009.8860615927912,12.734219588106571
2026-04-19 09:00:00,1.1382595670256184,3.480991676911838,1014.8491874807179,12.956401552221589
2026-04-19 10:00:00,1.1095454827539424,6.090471129069868,1015.3819417097648,12.670947657776319
2026-04-19 11:00:00,1.0653487604850274,2.958685235198698,1010.3443553535099,12.938954452406055
2026-04-19 12:00:00,0.9428357576369865,3.064705173808039,1010.8205728927813,13.039776675660956
2026-04-19 13:00:00,0.9000881333824013,2.431416969758437,1011.3869839826473,13.139904971561613
2026-04-19 14:00:00,0.8160987944885243,0.5,1008.9514257965492,12.882438316146349
2026-04-19 15:00:00,0.8788902460359519,2.4694469680022526,1010.2375591813685,12.869678222572627
2026-04-19 16:00:00,0.8701354160504244,2.61311725095317,1010.245833503064,12.74275327163545
2026-04-19 17:00:00,1.6650070466489584,6.93387281103705,1011.0588759959863,12.760903448529767
2026-04-19 18:00:00,0.6608062681065209,2.1569327130047786,1013.1138588678945,12.888906324094492
2026-04-19 19:00:00,0.758828829432092,3.056918952356474,1014.0081543436276,13.01559057863017
2026-04-19 20:00:00,0.835518353998464,2.4703906728298746,1017.5205890974544,13.132742507885418
2026-04-19 21:00:00,0.5190807113486344,0.5,1011.3696759743939,12.797290567434933
2026-04-19 22:00:00,1.1935463423435722,4.6506461080901325,1016.5469224549964,13.264357454892817
2026-04-19 23:00:00,1.1395422165094484,3.9888942074528395,1013.7708617318681,12.91948095211428
2026-04-20 00:00:00,0.811335764805662,4.108698268693361,1014.4008844288728,12.97731063151877
2026-04-20 01:00:00,0.49656445963363904,1.104859872889532,1016.4291260241802,12.840012598678111
2026-04-20 02:00:00,1.519186718077454,5.331095291693467,1012.1514617216051,12.512470091894077
2026-04-20 03:00:00,0.4014461748365112,0.5,1016.1289697115595,13.181982737310765
2026-04-20 04:00:00,0.9433156682227204,4.012740763177202,1015.8020778896679,13.160390195582334
2026-04-20 05:00:00,1.5656250919605708,6.984981386533608,1016.8282366617937,12.96459584634725
2026-04-20 06:00:00,0.7400157072494746,1.3518293943450972,1016.5291874312865,13.042091565811328
2026-04-20 07:00:00,0.5226424941802079,2.2148018407490557,1022.1515083016998,13.139705393058492
2026-04-20 08:00:00,0.8823406153177309,3.5193901951036444,1014.6235752264815,12.731824507476228
2026-04-20 09:00:00,1.03016756185588,2.5459947610829072,1015.0926172274787,12.946331214595084
2026-04-20 10:00:00,0.8668455094994411,0.7794483586354004,1015.0618039230093,13.218794638827033
2026-04-20 11:00:00,1.140597229920846,3.81840036955358,1015.427715300984,12.816875592549879
2026-04-20 12:00:00,0.7362025384813295,1.9129218502262475,1015.4167485704405,13.134228599219178
2026-04-20 13:00:00,0.8904997542797515,4.813127666488143,1020.1734719024886,12.811975888726247
2026-04-20 14:00:00,0.5032281520507242,2.446566292480961,1020.9396641303523,13.184345124271587
2026-04-20 15:00:00,1.604933097343084,7.037311804035028,1016.145624815565,13.091689290798646
2026-04-20 16:00:00,0.9245905425634807,2.988251985945384,1015.6721607273068,12.783541205024987
2026-04-20 17:00:00,1.1178559530937886,3.973591740402693,1019.1084804203867,13.347256881720957
2026-04-20 18:00:00,1.4492051233733583,6.177075142518744,1016.7224720654324,12.97512354003552
2026-04-20 19:00:00,0.4643746656293712,2.6606004191808377,1019.8545100975174,12.967715554833063
2026-04-20 20:00:00,1.315031645946115,5.452682803974586,1018.9445712032702,13.177595351197969
